NAME,SOURCE_DISTANCE,TARGET_DISTANCE,LEARNING_RATE,ALPHA,BATCH,EPOCHS,PATIENCE,SOURCE_TEST_LABEL_LOSS,SOURCE_TEST_LABEL_ACC,SOURCE_TEST_DOMAIN_LOSS,TARGET_TEST_LABEL_LOSS,TARGET_TEST_LABEL_ACC,TARGET_TEST_DOMAIN_LOSS,TOTAL_TIME_SECS
name:cnnOnly-Dummy-nllLoss_tipoff:yes_seed:2293_srcDistance:[14]_targetDistance:[14]_learningRate:0.0001_batchSize:128_epochs:5_patience:10_examplesPerDevice:200000_windowStride:50_windowLength:256_runs:[1,2]_serials:ALL,[14],[14],0.0001,0,128,5,10,2.7725989912101987,0.06186041666666667,15.0,2.772598991210196,0.06186041666666667,15.0,804.5816035270691
