epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.062271248549222946,2.775803327560425,0.0625,2.7725954055786133
1,0.06266187131404877,2.7728428840637207,0.0625,2.7725942134857178
2,0.06238749995827675,2.772937297821045,0.0625,2.7726073265075684
3,0.06259187310934067,2.7727622985839844,0.0625,2.772596597671509
4,0.06235500052571297,2.772830009460449,0.0625,2.772599697113037
5,0.062350623309612274,2.7728590965270996,0.0625,2.772603988647461
6,0.06251062452793121,2.7729406356811523,0.0625,2.77260160446167
7,0.06237843632698059,2.772813320159912,0.0625,2.772596597671509
8,0.062376562505960464,2.772857189178467,0.0625,2.772597551345825
9,0.06253937631845474,2.7729008197784424,0.0625,2.772599935531616
10,0.06242312490940094,2.7728872299194336,0.0625,2.772599935531616
11,0.06208999827504158,2.772840976715088,0.0625,2.772594690322876
