epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.29959312081336975,1.9060039520263672,0.4396187365055084,1.4870257377624512
1,0.39958375692367554,1.5669828653335571,0.46044373512268066,1.4072271585464478
2,0.42232218384742737,1.5049692392349243,0.45614999532699585,1.3866097927093506
3,0.4332834482192993,1.4709951877593994,0.470425009727478,1.3687433004379272
4,0.44092467427253723,1.4480262994766235,0.46950000524520874,1.371139407157898
5,0.4468018710613251,1.4299798011779785,0.47551876306533813,1.3328553438186646
6,0.45192626118659973,1.4147917032241821,0.4853624999523163,1.3163917064666748
7,0.45697155594825745,1.3990846872329712,0.4866124987602234,1.3049604892730713
8,0.46093031764030457,1.3857227563858032,0.49316251277923584,1.2879632711410522
9,0.4655715525150299,1.3729846477508545,0.49354374408721924,1.2830466032028198
10,0.4698009490966797,1.3610048294067383,0.5017625093460083,1.2668585777282715
11,0.4735684394836426,1.3507243394851685,0.5049750208854675,1.2627145051956177
12,0.4773924946784973,1.34088933467865,0.5097187757492065,1.2509329319000244
13,0.4810456335544586,1.332493543624878,0.5106375217437744,1.2468922138214111
14,0.4844484329223633,1.324810266494751,0.522849977016449,1.2265431880950928
15,0.4915446937084198,1.31067955493927,0.5312812328338623,1.2117873430252075
16,0.5139643549919128,1.2618358135223389,0.5927187204360962,1.074514389038086
17,0.5573071837425232,1.1503545045852661,0.6353937387466431,0.9474877715110779
18,0.5941159129142761,1.0674598217010498,0.6627687215805054,0.8976911902427673
19,0.6182497143745422,1.014902114868164,0.685824990272522,0.8324845433235168
20,0.6345840692520142,0.9762417078018188,0.682699978351593,0.8282109498977661
21,0.6460990905761719,0.9470749497413635,0.6968250274658203,0.7952569723129272
22,0.6546309590339661,0.9243020415306091,0.7107625007629395,0.7592557668685913
23,0.661250650882721,0.9049432277679443,0.7142000198364258,0.7455158829689026
24,0.6656422019004822,0.8909937739372253,0.7228124737739563,0.7251786589622498
25,0.6702494025230408,0.8760313987731934,0.7268562316894531,0.7123618125915527
26,0.6743446588516235,0.8639350533485413,0.7297062277793884,0.7035261988639832
27,0.6782790422439575,0.8525791168212891,0.7322312593460083,0.6969200968742371
28,0.6819543838500977,0.841280460357666,0.7109749913215637,0.7365083694458008
29,0.6851781010627747,0.8310531377792358,0.7416750192642212,0.6736961603164673
30,0.688136875629425,0.8230538368225098,0.7438562512397766,0.6680741906166077
31,0.6911137700080872,0.8142560124397278,0.7404999732971191,0.6654518842697144
32,0.6942871809005737,0.8044006824493408,0.7521937489509583,0.6441589593887329
33,0.6973921656608582,0.7962923645973206,0.7449937462806702,0.6520646810531616
34,0.6998550295829773,0.7894495129585266,0.756293773651123,0.6281542778015137
35,0.702643096446991,0.7822403311729431,0.7462375164031982,0.6497998237609863
36,0.7060840725898743,0.7730786800384521,0.7666062712669373,0.6071422100067139
37,0.709287166595459,0.7645499110221863,0.7689062356948853,0.6071323156356812
38,0.7129197120666504,0.7551068663597107,0.7738500237464905,0.5881497263908386
39,0.7170546650886536,0.744777262210846,0.7819250226020813,0.5703734159469604
40,0.7214021682739258,0.734261155128479,0.7847187519073486,0.5606056451797485
41,0.7252015471458435,0.7241934537887573,0.7880812287330627,0.5501081943511963
42,0.7293543815612793,0.7137202620506287,0.7986937761306763,0.5301291346549988
43,0.7338024973869324,0.7024587392807007,0.8043312430381775,0.5181944370269775
44,0.7372750043869019,0.6920109987258911,0.8027437329292297,0.5133345723152161
45,0.7414437532424927,0.6820763945579529,0.8125812411308289,0.4953383207321167
46,0.744385302066803,0.6734002828598022,0.810768723487854,0.4930607080459595
47,0.7475112676620483,0.6647648215293884,0.7947437763214111,0.5190679430961609
48,0.7500256299972534,0.6579636931419373,0.8197500109672546,0.4748944342136383
49,0.7523503303527832,0.6513257026672363,0.8174187541007996,0.4828682243824005
50,0.7553778290748596,0.6425807476043701,0.8249812722206116,0.46115952730178833
51,0.7573406100273132,0.6363797187805176,0.811787486076355,0.47824937105178833
52,0.7593799829483032,0.6309130787849426,0.8281624913215637,0.45088881254196167
53,0.7612571716308594,0.6254826784133911,0.831906259059906,0.4424086809158325
54,0.7634909152984619,0.6192691922187805,0.8341062664985657,0.4390227496623993
