epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,2.5028604878470926,14.02085,4.5514079183818685,32.0,2.5624702586884447,14.037086483459339,0.0371125,0.0
1,1.7649413849868565,14.02085,67.06484316910242,32.0,1.931635701494887,14.037086483459339,0.07039375,0.0
2,1.9134852883470237,14.02085,62.8803978436621,32.0,1.7105623565555523,14.037086483459339,0.03599375,0.0
3,1.661671006936377,14.02085,56.80046566112663,32.0,1.666960037499698,14.037086483459339,0.02563125,0.0
4,1.7350566793170084,14.02085,92.54201833481343,32.0,1.6393685361247203,14.037086483459339,0.05984375,0.0
5,1.5654911868120696,14.02085,262.8615449405656,32.0,1.6192896482039634,14.037086483459339,0.02351875,0.0
6,1.623492433887052,14.02085,398.2839552856753,32.0,1.602307662905554,14.037086483459339,0.04665,0.0
7,1.5496740520227288,14.02085,537.5413893822827,32.0,1.586790465633601,14.037086483459339,0.05090625,0.0
8,1.5399487887021004,14.02085,717.0769936657746,32.0,1.573711910543838,14.037086483459339,0.04378125,0.0
9,1.5998540447809466,14.02085,750.2762474166248,32.0,1.5609130048585347,14.037086483459339,0.03625625,0.0
10,1.3689404748324976,14.02085,891.9166939081186,32.0,1.3738907652908148,14.037086483459339,0.0440375,0.0
11,1.2948957391495095,14.02085,926.4283061397692,32.0,1.3066459297634692,14.037086483459339,0.02876875,0.0
