epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,2.076438187677073,15.0,2.07643818767708,15.0,2.657384329596042,15.001714481655046,0.3014645833333333,0.3014645833333333
1,1.6439714119917144,15.0,1.6439714119917108,15.0,1.7490820493971557,15.001714481655046,0.36859375,0.36859375
2,1.5818296804695138,15.0,1.58182968046951,15.0,1.6050817589382271,15.001714481655046,0.36282708333333336,0.36282708333333336
3,1.5507391083784614,15.0,1.5507391083784625,15.0,1.5679026208270839,15.001714481655046,0.37815625,0.37815625
4,1.5388310281043707,15.0,1.5388310281043729,15.0,1.5487261753940986,15.001714481655046,0.3773666666666667,0.3773666666666667
5,1.5176944801607848,15.0,1.5176944801607841,15.0,1.5313497846819917,15.001714481655046,0.37968125,0.37968125
6,1.4999053285913988,15.0,1.499905328591396,15.0,1.5125694982022522,15.001714481655046,0.3998541666666667,0.3998541666666667
7,1.4843588696780758,15.0,1.48435886967808,15.0,1.4965034515647617,15.001714481655046,0.3886791666666667,0.3886791666666667
8,1.4826895647309937,15.0,1.482689564730995,15.0,1.4840898943549439,15.001714481655046,0.39472083333333335,0.39472083333333335
9,1.4654588106107225,15.0,1.4654588106107245,15.0,1.4735312253438668,15.001714481655046,0.41158125,0.41158125
10,1.4621521928286854,15.0,1.4621521928286845,15.0,1.4649966102715972,15.001714481655046,0.41575,0.41575
11,1.4573112992343509,15.0,1.4573112992343475,15.0,1.4586372330627608,15.001714481655046,0.41243125,0.41243125
12,1.4525475647359896,15.0,1.4525475647359876,15.0,1.4528509888161083,15.001714481655046,0.4186770833333333,0.4186770833333333
13,1.440595707838767,15.0,1.4405957078387666,15.0,1.4473218783389892,15.001714481655046,0.42847291666666665,0.42847291666666665
14,1.4351615334061552,15.0,1.4351615334061554,15.0,1.441649721147567,15.001714481655046,0.41756458333333335,0.41756458333333335
15,1.4306842293068247,15.0,1.4306842293068265,15.0,1.4349376859341052,15.001714481655046,0.43149166666666666,0.43149166666666666
16,1.424676997955443,15.0,1.4246769979554381,15.0,1.4261827926779753,15.001714481655046,0.45264375,0.45264375
17,1.401305908971891,15.0,1.4013059089718896,15.0,1.4135696104127051,15.001714481655046,0.46345625,0.46345625
18,1.3845020599328597,15.0,1.384502059932859,15.0,1.3954620776502937,15.001714481655046,0.46769791666666666,0.46769791666666666
19,1.354981071736647,15.0,1.3549810717366488,15.0,1.3718727543431721,15.001714481655046,0.49053541666666667,0.49053541666666667
20,1.3344504579977494,15.0,1.3344504579977492,15.0,1.3463127766201801,15.001714481655046,0.49502291666666665,0.49502291666666665
21,1.3295435525387784,15.0,1.329543552538781,15.0,1.3258735072417085,15.001714481655046,0.4954791666666667,0.4954791666666667
22,1.3020291669136002,15.0,1.3020291669135986,15.0,1.31099577150261,15.001714481655046,0.5024604166666666,0.5024604166666666
23,1.2971412070416954,15.0,1.2971412070416917,15.0,1.3002422627290093,15.001714481655046,0.5087291666666667,0.5087291666666667
24,1.2911681691931507,15.0,1.29116816919315,15.0,1.2909584443169781,15.001714481655046,0.5055875,0.5055875
25,1.2899560340795027,15.0,1.2899560340795009,15.0,1.2828892435963184,15.001714481655046,0.5027770833333334,0.5027770833333334
26,1.2729401231406805,15.0,1.2729401231406834,15.0,1.275037173539028,15.001714481655046,0.5154979166666667,0.5154979166666667
27,1.271206553206545,15.0,1.2712065532065415,15.0,1.2674257397307551,15.001714481655046,0.5194375,0.5194375
28,1.266461694905968,15.0,1.2664616949059686,15.0,1.2597645320344164,15.001714481655046,0.5179520833333333,0.5179520833333333
29,1.2415713973227454,15.0,1.2415713973227467,15.0,1.251080407795824,15.001714481655046,0.53726875,0.53726875
30,1.2343407558373771,15.0,1.2343407558373742,15.0,1.240299534638072,15.001714481655046,0.53843125,0.53843125
31,1.2874762847559338,15.0,1.2874762847559302,15.0,1.22710610964335,15.001714481655046,0.5168291666666667,0.5168291666666667
32,1.1982646380430602,15.0,1.1982646380430613,15.0,1.2120592929118823,15.001714481655046,0.5573708333333334,0.5573708333333334
33,1.1857511906712674,15.0,1.1857511906712672,15.0,1.1952822364223437,15.001714481655046,0.5666604166666667,0.5666604166666667
34,1.1814666875619007,15.0,1.1814666875619004,15.0,1.177303831525984,15.001714481655046,0.5660583333333333,0.5660583333333333
35,1.1539451878328135,15.0,1.1539451878328146,15.0,1.1582544198017326,15.001714481655046,0.5722125,0.5722125
36,1.1326221886403622,15.0,1.1326221886403613,15.0,1.140017997617297,15.001714481655046,0.5822145833333333,0.5822145833333333
37,1.120706319916874,15.0,1.1207063199168763,15.0,1.125403320726116,15.001714481655046,0.5884375,0.5884375
38,1.1072094169087785,15.0,1.107209416908776,15.0,1.1128455621945985,15.001714481655046,0.59516875,0.59516875
