epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,2.532512126288042,4.8957996117857725,2.772664494171314,14.260512694589776,2.610297920009731,6.124654602923995,0.1976,0.0
1,2.5257607863356952,5.2204149673734355,2.77265307207623,18.394159365831413,2.537376467035145,4.835051642569125,0.2268,0.0
2,2.534826652042649,4.73447276096545,2.772650783085092,11.792113256151177,2.5277339606297398,4.876349185969191,0.203875,0.0
3,2.519882639567783,4.750147134243263,2.7726538597297377,12.707087853444666,2.5077019616608287,4.8499975324317735,0.19965625,0.0
4,2.454735457550233,4.7025261898742645,2.7726643953577446,12.629275217279034,2.4802676841396947,4.81826364207546,0.2140625,0.0
5,2.4297995113596715,4.912214179174802,2.772674475584626,16.87524033103994,2.45237474399553,4.861488075207882,0.20458125,0.0
6,2.4157409844680595,4.612108755593577,2.772655362869152,12.231278130732415,2.431428334438895,4.890251630014123,0.21236875,0.0
7,2.4143986225519942,4.779668934625564,2.7726479652799108,17.13124994588145,2.4198500569162973,4.852622061012837,0.2117,0.0
8,2.399246605471126,5.064627226016369,2.772643380283645,16.530242782444983,2.412750407904884,4.875600815847079,0.20500625,0.0
9,2.390498746676411,5.058766921228868,2.7726402712045113,15.843054332679325,2.405926957356192,4.788987526967118,0.20889375,0.0
10,2.410695316777688,4.792441654295743,2.7726622346387435,11.540690171501318,2.3984124652326684,4.886403477437149,0.20215625,0.0
11,2.3825928978976494,5.030833159863318,2.772660536597459,15.31405415369134,2.393576533115799,4.8767666866055635,0.2145375,0.0
12,2.3847294253750815,4.912831430436886,2.7726580344244627,16.290595398599816,2.3884722259690676,4.85431996607865,0.2038375,0.0
13,2.372135955908884,4.675787933863846,2.7726559427164656,12.928793288111128,2.383253833697212,4.859247601692375,0.21495625,0.0
14,2.362764806003917,5.183224757148881,2.7726438391253727,18.841581003418963,2.3775494522121314,4.811974955508505,0.20578125,0.0
15,2.3575966887511797,4.445620361511833,2.7726452189562862,12.82197791790213,2.3702418904448668,4.845294531573533,0.20840625,0.0
16,2.360377115018181,4.944046206749412,2.772656372834893,16.621752120347942,2.361626964117304,4.858845807767288,0.211175,0.0
17,2.341461448850992,4.97477679612126,2.772668738214189,15.390161853604209,2.353115385843103,4.814351072451469,0.21189375,0.0
18,2.3512272634710216,4.888754360475187,2.7726450659435726,12.906159039953803,2.3454931786436837,4.853458198589408,0.20556875,0.0
19,2.336030945461071,4.534777156092157,2.772657779219177,14.403077851509838,2.3390519920079877,4.827327455238107,0.20534375,0.0
20,2.3323197095969315,4.778441104819566,2.7726563949853547,16.263431381242693,2.3338727661795713,4.846488741472329,0.2095875,0.0
21,2.3219757140443384,4.908119503115323,2.7726697573789694,17.49050117713971,2.3293143120056135,4.856839425935938,0.2022625,0.0
22,2.319163046985516,4.830456229798584,2.7726602157055455,11.408494640026134,2.326032415975246,4.855339334123823,0.2061375,0.0
23,2.310898039920881,5.012822403965369,2.7726600058876145,14.845033901576329,2.3227484063636963,4.865848658463941,0.2046,0.0
24,2.3084225994808345,4.791869172331676,2.7726741903593353,13.279484944080663,2.3201803388335236,4.8460568526425645,0.20590625,0.0
25,2.306433054338204,4.836444053095866,2.772644545835044,15.885916629289312,2.3174378190954585,4.834082018786209,0.20866875,0.0
26,2.3293272161547325,4.72050014614269,2.7726496083415615,15.054488125095077,2.3153877467533346,4.829363642445507,0.2134125,0.0
27,2.2997130849828524,4.716816989317877,2.772662376660885,12.854607396340295,2.313037667314745,4.85886849786869,0.207225,0.0
28,2.30143726754538,4.770318362906725,2.7726709658241897,14.193281819930885,2.310978210169104,4.839817717061914,0.214625,0.0
