distance,val_loss,val_accuracy,test_loss,test_accuracy14,15.110708236694336,0.0625,15.11071491241455,0.0625
2,15.110708236694336,0.0625,15.11071491241455,0.0625
44,15.763265609741211,6.24999984211172e-06,15.75795841217041,1.9999999494757503e-05
62,12.822778701782227,0.11675625294446945,12.844058990478516,0.11607374995946884
20,15.110708236694336,0.0625,15.11071491241455,0.0625
32,15.173492431640625,0.05634374916553497,15.175285339355469,0.05610499903559685
50,15.110701560974121,0.0625,15.11071491241455,0.0625
8,15.110708236694336,0.0625,15.11071491241455,0.0625
26,15.110708236694336,0.0625,15.11071491241455,0.0625
38,16.11751937866211,0.0,16.117366790771484,0.0
56,0.2591964304447174,0.8930937647819519,0.2559123933315277,0.8956425189971924
total time seconds: 2568.4059698581696
