epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.062399689108133316,2.772995710372925,0.0625,2.772592067718506
1,0.062389060854911804,2.7730181217193604,0.0625,2.772597551345825
2,0.06236531212925911,2.7730815410614014,0.0625,2.772597551345825
3,0.06246750056743622,2.7730562686920166,0.0625,2.7725937366485596
4,0.06236875057220459,2.7730534076690674,0.0625,2.7725954055786133
5,0.06231843680143356,2.773052453994751,0.0625,2.772597551345825
6,0.06229843571782112,2.7730863094329834,0.0625,2.7725961208343506
7,0.06241656094789505,2.7730655670166016,0.0625,2.772592782974243
8,0.06233031302690506,2.773085355758667,0.0625,2.772596597671509
9,0.0624687485396862,2.7730743885040283,0.0625,2.772596597671509
10,0.06243374943733215,2.773066282272339,0.0625,2.772596597671509
