epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.08236437290906906,2.7010180950164795,0.09609375149011612,2.624408483505249
1,0.09993968904018402,2.6130621433258057,0.09194374829530716,2.624966859817505
2,0.10848312824964523,2.585878372192383,0.11200624704360962,2.570371389389038
3,0.11458156257867813,2.571232557296753,0.10180000215768814,2.6096813678741455
4,0.11752250045537949,2.562901020050049,0.1164187490940094,2.549623727798462
5,0.1194571852684021,2.556485176086426,0.11239375174045563,2.5648207664489746
6,0.12095624953508377,2.5518722534179688,0.10861250013113022,2.5746610164642334
7,0.12236499786376953,2.548100471496582,0.1101749986410141,2.570782423019409
8,0.12355812638998032,2.5446414947509766,0.09921874850988388,2.6287684440612793
9,0.12426406145095825,2.541717052459717,0.11890000104904175,2.5410666465759277
