NAME,SOURCE_DISTANCE,TARGET_DISTANCE,LEARNING_RATE,ALPHA,BATCH,EPOCHS,PATIENCE,SOURCE_TEST_LABEL_LOSS,SOURCE_TEST_LABEL_ACC,SOURCE_TEST_DOMAIN_LOSS,TARGET_TEST_LABEL_LOSS,TARGET_TEST_LABEL_ACC,TARGET_TEST_DOMAIN_LOSS,TOTAL_TIME_SECS
dann.cida_src.distance-2.8.14.20.26_targetDistance-32_alpha-0_learningRate-0.0001_batch-128_epochs-50_numAdditionalExtractorLayers-1,2.8.14.20.26,32,0.0001,0,128,50,10,2.1248409382741436,0.01581875,0.4044194105658931,2.8351089213522114,0.0,2.0,3427.6193585395813
