epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.062447186559438705,2.788705587387085,0.0625,2.772592067718506
1,0.06232000142335892,2.7725844383239746,0.0625,2.7725911140441895
2,0.06258030980825424,2.7725765705108643,0.0625,2.772589683532715
3,0.06218031421303749,2.772570848464966,0.0625,2.7725908756256104
4,0.06240437552332878,2.7725627422332764,0.0625,2.772592544555664
5,0.0625,2.7725565433502197,0.0625,2.772589921951294
6,0.0623621866106987,2.7725698947906494,0.0625,2.7725882530212402
7,0.06242593750357628,2.7725582122802734,0.0625,2.7725892066955566
8,0.062450312077999115,2.7725517749786377,0.0625,2.772592306137085
9,0.06252062320709229,2.772559881210327,0.0625,2.772592067718506
