epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.07934875041246414,2.7090065479278564,0.09250625222921371,2.6340088844299316
1,0.09866999834775925,2.6174731254577637,0.1018500030040741,2.5959110260009766
2,0.10897937417030334,2.5863218307495117,0.1018500030040741,2.60182523727417
3,0.11478937417268753,2.571350574493408,0.10257499665021896,2.6036131381988525
4,0.11764781177043915,2.56217098236084,0.10639374703168869,2.5869829654693604
5,0.11952031403779984,2.5563316345214844,0.11312499642372131,2.5599803924560547
6,0.1209215596318245,2.5518696308135986,0.0926937535405159,2.6935641765594482
7,0.1224740594625473,2.5477294921875,0.12069375067949295,2.543140411376953
8,0.12369562685489655,2.544172525405884,0.12653124332427979,2.5217552185058594
9,0.1246565654873848,2.5407185554504395,0.10733125358819962,2.5888309478759766
