epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,2.5318294978556195,4.897762372376659,2.7725777470739517,16.796509270693818,2.633315002929419,6.230315234839085,0.189375,0.0
1,2.521729243698396,4.54509022401415,2.772653651384752,14.03728582017273,2.5374563228590556,4.869589262975528,0.22650625,0.0
2,2.5527934849414367,5.146976584727264,2.772654046614256,17.053207643768214,2.526176144825211,4.902653796557037,0.20408125,0.0
3,2.553932109469192,5.016083028578863,2.7726557224029396,12.210420589296996,2.5099283427927324,4.856000708316145,0.20175625,0.0
4,2.4712238189707363,5.614624780480633,2.772663253458351,14.847321961384251,2.4910369558454244,4.910427676042112,0.20716875,0.0
5,2.451683073891277,5.6757428138631605,2.772674024911393,15.493046890633137,2.473747864693796,4.90863682239823,0.2056625,0.0
6,2.433453995567742,4.981391876283813,2.7726552710263044,13.617216420395724,2.4543967280679144,4.961566339343892,0.2078375,0.0
7,2.4264078255998216,3.77546478790118,2.7726472343689585,12.216987898449268,2.4372672446154495,4.953158349394709,0.21711875,0.0
8,2.408286777086865,5.903792834697351,2.7726434932625272,18.87893884328368,2.42569880743871,4.89911554195051,0.2065875,0.0
9,2.4020685788018805,3.805166099436355,2.7726392793151176,9.032127380120487,2.416768347182016,4.923392098874804,0.21213125,0.0
10,2.4054428297232278,5.082465360743345,2.7726605596627834,15.761032721272311,2.405838013539116,4.879187266481795,0.20496875,0.0
11,2.3864034992164735,5.812029348880019,2.7726604011865117,13.974780519424682,2.3965089396596877,5.029160296810993,0.20951875,0.0
12,2.3775651477096886,5.030318578731998,2.7726576795913696,12.239243271158847,2.3918119550103123,4.904441162348769,0.20504375,0.0
13,2.3743394200924772,5.135208794882718,2.772655957006511,13.939362557984548,2.3877999059925323,4.86880908084653,0.21233125,0.0
14,2.366731754026417,3.57885787183425,2.7726430833791493,9.291331283276302,2.3821996796761797,4.920613516156407,0.20339375,0.0
15,2.361544344399525,6.389576678663902,2.772644551611503,15.55009659489056,2.3764361953436954,4.886051866227075,0.20916875,0.0
16,2.3620926880834037,5.536419818799801,2.7726559510958557,8.209533447645132,2.3686260877178746,4.882717408514513,0.21583125,0.0
17,2.3439499252811435,6.283263894843841,2.7726669744589962,17.018703199755087,2.3597218836515568,4.946937736313974,0.20534375,0.0
18,2.3440249524681924,5.480136559029282,2.772645045096663,15.8812109582912,2.3510834389940096,4.935037417722777,0.20873125,0.0
19,2.3247334855573922,4.4289228123647435,2.7726577093314178,13.956055265983972,2.3433875814761005,4.933129315181814,0.20331875,0.0
20,2.3240080674671204,3.8878731460169584,2.7726558558964847,11.700692447993895,2.337255499037266,4.952361132332911,0.2030625,0.0
21,2.3227242143532667,5.111723219571657,2.7726702761716293,9.876602599377323,2.331522100416183,4.9722970475847825,0.20139375,0.0
22,2.3410930792991107,5.773910116346868,2.772659441176911,18.970703582969286,2.32708433591606,4.8648245905255845,0.2051625,0.0
23,2.308010856167334,4.782146945073782,2.77265865462299,15.007865019933359,2.3226227956343233,4.941761574768085,0.2058375,0.0
24,2.3032874865193174,4.914219882487999,2.7726696078640276,15.756858616015862,2.3195705122561874,4.760758402883988,0.20343125,0.0
25,2.3182482268849554,5.535134480886845,2.772643913585751,18.155469313470846,2.31662558888106,4.681145732402344,0.2180375,0.0
26,2.321373175208847,4.544913769613123,2.772649246459929,15.34047890385577,2.313344186787057,4.947935254652969,0.210125,0.0
27,2.2939199512103956,5.616151034625781,2.7726584293634633,20.764437793683076,2.310938751610063,4.951780954523404,0.2061375,0.0
28,2.2971587850298807,2.9683219140220567,2.7726704662362383,5.936800016378868,2.3098109790114445,4.719160631776858,0.2125375,0.0
29,2.29177103788347,5.653867047445248,2.772631158266838,19.780598815668935,2.306999656947034,4.917992715659794,0.20276875,0.0
30,2.2923189266732242,4.621325644393985,2.7726567417141768,13.7177429203034,2.3053885121706803,4.789727706541491,0.20131875,0.0
31,2.3036944311923984,4.4497627569465115,2.7726517204305723,12.557443487361573,2.303324404268863,4.860680787815837,0.2166375,0.0
32,2.288188889783646,5.030477460875121,2.7726490598839426,14.117808437020154,2.3019791296450838,4.512026119906599,0.20791875,0.0
33,2.2867131720355935,3.9834683726228794,2.772639718923493,7.2803175293625495,2.300853256204934,4.841411776463267,0.2052875,0.0
34,2.28904058606072,5.251585559355119,2.7726507769566595,14.946386205192937,2.2997050002644226,4.764790622145676,0.204775,0.0
35,2.2951696101100585,3.6176337583569143,2.7726408895300474,13.520697651079251,2.298038178803124,4.903395420278159,0.2037875,0.0
36,2.287320037352126,4.482705828098002,2.772656082424764,12.928462643033072,2.297229830836914,4.8805310430089905,0.20988125,0.0
37,2.29627826027643,1.2056734083932372,2.7726757242358877,2.0006712189234475,2.2963910458843553,4.834291029281957,0.2005,0.0
38,2.2848691843183215,5.57011130971089,2.772652533378029,14.821118977569137,2.2948443659659734,4.59048513373561,0.20825625,0.0
39,2.279729510192032,4.8641945476387365,2.7726608107404096,13.145032858150735,2.2942752088122775,4.70802646952895,0.20863125,0.0
40,2.281936313248661,5.541754990836685,2.772651308302481,18.768170130458202,2.293252236362244,4.551359289359419,0.202425,0.0
41,2.287558696197728,5.336534229379125,2.7726688758795155,15.374851013124422,2.2925950445325536,4.697593248534236,0.20825625,0.0
42,2.284905730761549,2.839227237882678,2.772639344712712,9.249444067268774,2.2918446431076176,4.635530842340735,0.20638125,0.0
43,2.2879572579277445,4.336217344221545,2.7726477049070444,13.952117038788979,2.290849142687566,4.692056455712471,0.20421875,0.0
44,2.2775401602117107,5.699503654947582,2.7726703604995167,18.834047754777508,2.289837410244084,4.889176859587208,0.205075,0.0
45,2.28135227249947,7.879816464167249,2.7726341270903534,20.981336070746316,2.289200920447806,4.826282082514173,0.20956875,0.0
46,2.2801028426463086,3.926800422170702,2.772658947380185,6.691735937657909,2.2888639316275023,4.884889267679487,0.20591875,0.0
47,2.276465330772894,4.4283764866501825,2.772630726358289,14.997340849275982,2.288123885220906,4.887975455460787,0.21055625,0.0
48,2.283226535338809,5.1869923236415945,2.77266490614167,17.35610210908793,2.287687496080966,4.883143604488806,0.204375,0.0
49,2.2852147639741665,5.076778943631673,2.7726616277291902,17.104875096412403,2.2869768787109264,4.826288937792798,0.211925,0.0
