NAME,SOURCE_DISTANCE,TARGET_DISTANCE,LEARNING_RATE,ALPHA,BATCH,EPOCHS,PATIENCE,SOURCE_TEST_LABEL_LOSS,SOURCE_TEST_LABEL_ACC,SOURCE_TEST_DOMAIN_LOSS,TARGET_TEST_LABEL_LOSS,TARGET_TEST_LABEL_ACC,TARGET_TEST_DOMAIN_LOSS,TOTAL_TIME_SECS
name:cnnOnly-Dummy-nllLoss_tipoff:yes_seed:6031_srcDistance:[14]_targetDistance:[14]_learningRate:0.0001_batchSize:256_epochs:100_patience:10_examplesPerDevice:200000_windowStride:50_windowLength:256_runs:[1]_serials:ALL,[14],[14],0.0001,0,256,100,10,0.6501169837664577,0.7529145833333334,15.0,0.6501169837664582,0.7529145833333334,15.0,13891.08660197258
