epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,1.765230402027115,15.0,1.7652304020271163,15.0,2.2906805096548952,15.001714481655046,0.3574104166666667,0.3574104166666667
1,1.4520805473282294,15.0,1.4520805473282288,15.0,1.510904011439895,15.001714481655046,0.43301875,0.43301875
2,1.4450089480218715,15.0,1.445008948021874,15.0,1.4229865065802594,15.001714481655046,0.4245729166666667,0.4245729166666667
3,1.3789668175649386,15.0,1.3789668175649366,15.0,1.3961275382323586,15.001714481655046,0.4473479166666667,0.4473479166666667
4,1.367750280932953,15.0,1.3677502809329503,15.0,1.3800882017402512,15.001714481655046,0.45254791666666666,0.45254791666666666
5,1.357814860869354,15.0,1.3578148608693523,15.0,1.3686847762660475,15.001714481655046,0.46157916666666665,0.46157916666666665
6,1.3451103863925034,15.0,1.3451103863925038,15.0,1.359173883322007,15.001714481655046,0.4646604166666667,0.4646604166666667
7,1.3408463622497226,15.0,1.3408463622497242,15.0,1.3515210483993976,15.001714481655046,0.46044583333333333,0.46044583333333333
8,1.3959694208845452,15.0,1.3959694208845446,15.0,1.3450247622182925,15.001714481655046,0.437425,0.437425
9,1.325119580826397,15.0,1.3251195808264007,15.0,1.3399373341912317,15.001714481655046,0.4722,0.4722
10,1.325794299282213,15.0,1.3257942992822118,15.0,1.334664375810429,15.001714481655046,0.46803125,0.46803125
11,1.3146792380700576,15.0,1.3146792380700554,15.0,1.32893554028269,15.001714481655046,0.47531666666666667,0.47531666666666667
12,1.313039550283684,15.0,1.3130395502836878,15.0,1.323920492430361,15.001714481655046,0.47351875,0.47351875
13,1.3111053145193683,15.0,1.3111053145193692,15.0,1.320482735858837,15.001714481655046,0.4772166666666667,0.4772166666666667
14,1.3131208598193969,15.0,1.3131208598193953,15.0,1.3158114604105977,15.001714481655046,0.4747416666666667,0.4747416666666667
15,1.299810592184679,15.0,1.2998105921846765,15.0,1.3114453572276639,15.001714481655046,0.4830583333333333,0.4830583333333333
16,1.3031395756034054,15.0,1.303139575603407,15.0,1.3080332236286485,15.001714481655046,0.4779291666666667,0.4779291666666667
17,1.3014169766575865,15.0,1.3014169766575854,15.0,1.304458236252625,15.001714481655046,0.47818333333333335,0.47818333333333335
18,1.296861811396263,15.0,1.2968618113962638,15.0,1.3015290329249478,15.001714481655046,0.48147083333333335,0.48147083333333335
19,1.3015391223650754,15.0,1.301539122365074,15.0,1.2990001269206723,15.001714481655046,0.47747083333333334,0.47747083333333334
