epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.06250250339508057,2.785046339035034,0.0625,2.772592067718506
1,0.06258969008922577,2.7725818157196045,0.0625,2.772592306137085
2,0.06243624910712242,2.7725744247436523,0.0625,2.7725911140441895
3,0.06239062547683716,2.7725706100463867,0.0625,2.7725913524627686
4,0.062127500772476196,2.7725632190704346,0.0625,2.772590160369873
5,0.06234718859195709,2.772556781768799,0.0625,2.7725915908813477
6,0.06229906156659126,2.772556781768799,0.0625,2.7725911140441895
7,0.06228874996304512,2.772564649581909,0.0625,2.772589921951294
8,0.062290310859680176,2.7725532054901123,0.0625,2.7725911140441895
9,0.06240937486290932,2.7725565433502197,0.0625,2.7725911140441895
