epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,2.5383642955587993,4.373898952339485,2.7726598531269167,15.514845584883425,2.609104483106539,7.855284587963018,0.20318125,0.0
1,2.5219519844015754,4.011338256659858,2.772652060864795,11.739663164232109,2.5365069913087495,4.918163759917482,0.222775,0.0
2,2.5651876418200863,5.521465629951307,2.772653671779621,14.460032556315678,2.519531393395503,4.953194452756353,0.2075375,0.0
3,2.5471777346681135,4.118268486838776,2.772654248299943,12.339927941086492,2.50546696938037,4.987630333860386,0.2005875,0.0
4,2.4799893542835014,5.12042155704174,2.772662351705767,14.066897914870124,2.488009855033934,4.987646197624481,0.20854375,0.0
5,2.4662160861285747,4.603361985212756,2.772673292058905,15.495867765903116,2.478360134323192,5.005993041610565,0.2061625,0.0
6,2.457380976480868,3.9041535513343972,2.7726568288093456,12.682913773211672,2.471370444245982,4.976853727190975,0.20424375,0.0
7,2.4604738438501412,5.266231018114855,2.7726466327184704,18.606783730190784,2.4601238489642023,4.974896781854797,0.21823125,0.0
8,2.436625942943667,4.554708070166037,2.772643739849937,13.626409165661329,2.4516992442610217,5.118993808972439,0.2061125,0.0
9,2.4481285638214074,3.6514050864849525,2.772639916321185,2.0,2.446008861884347,4.099261797526723,0.21220625,0.0
10,2.431623208183084,7.920197769196463,2.772659961376376,2.0,2.438361798379322,9.404189361200975,0.2101375,0.0
11,2.4159246817612448,9.5653,2.7726597407931273,2.0,2.4304032731348495,9.57743604020543,0.20578125,0.0
12,2.4172648703248387,10.80645,2.7726575795653807,2.0,2.4231431152442133,10.865143268259239,0.20234375,0.0
13,2.4062261623410857,10.80645,2.7726557660956805,2.0,2.417887609370587,10.867909249825873,0.214725,0.0
14,2.4319442553640114,10.80645,2.7726396816785526,2.0,2.4143387884546588,10.83875634091069,0.20805625,0.0
15,2.4039983038698143,14.02085,2.772605110372822,32.0,2.4099428538870216,11.456108425764848,0.00403125,0.0
16,2.389267373490048,14.02085,2.7726030498317598,32.0,2.4040285185784587,14.037088292058455,0.00595,0.0
17,2.3907319623667584,14.02085,2.7725985608627908,32.0,2.4005997105088857,14.037086483459339,0.005675,0.0
18,2.3865207202277983,7.57305,2.7726054273767344,2.0,2.3950046286847884,11.39648459485985,0.01089375,0.0
19,2.384655097650641,7.56866263918571,2.772614927728581,2.0,2.3870337001669744,7.748274267534209,0.20209375,0.0
20,2.3654647467038714,14.02085,2.7726047234591795,32.0,2.3818170322541232,10.634134081519697,0.00581875,0.0
21,2.3628363589087042,7.548023681195334,2.7726081554764077,2.0,2.3786466946331863,8.892372296259943,0.20203125,0.0
22,2.3762266213430494,7.57305,2.772599869535432,2.0,2.370636825769305,7.724294252546387,0.0078125,0.0
23,2.3603801616579227,7.57305,2.77260300350101,2.0,2.3640551917732306,7.670623062728529,0.00785,0.0
24,2.337979567099733,7.97115,2.7726080713459975,2.0,2.356932714633189,7.815622303082651,0.00955,0.0
25,2.332573049155815,7.57305,2.7726034969731357,2.0,2.3497105880574285,7.670641889134083,0.011325,0.0
26,2.326854179436517,7.57305,2.772602754171099,2.0,2.344096411715622,7.7012043004148465,0.0057,0.0
27,2.3226884345242786,7.57305,2.772603927206857,2.0,2.3382654782633385,7.6301850455020475,0.00921875,0.0
28,2.3230285449870895,7.57305,2.772609509318264,2.0,2.333954037129407,7.606322883373401,0.010775,0.0
29,2.3296466257065322,7.57305,2.772606279052937,2.0,2.330203127219123,7.659272894609096,0.014575,0.0
30,2.310899776414356,7.57305,2.7726041859785964,2.0,2.3266409695506063,7.6146752281084655,0.0069875,0.0
31,2.3358006045126127,7.57305,2.772605341734441,2.0,2.3235074034836263,7.604407647038219,0.01734375,0.0
32,2.3039877536892397,7.57305,2.7726053808358593,2.0,2.3210480992859828,7.607702005128493,0.00679375,0.0
33,2.3052358454277253,7.57305,2.7726087109736204,2.0,2.318733004987292,7.606265645552648,0.0098375,0.0
34,2.3078494758948174,7.57305,2.7726024103708404,2.0,2.3173121882443573,7.654544448248846,0.00783125,0.0
35,2.30470625489841,7.57305,2.77260344819289,2.0,2.3143546797447976,7.716646921280979,0.008925,0.0
36,2.298539729940546,7.57305,2.772605842533068,2.0,2.3133277789945788,7.606971316562914,0.01453125,0.0
37,2.3102699961821416,7.5715615721565195,2.7726051203044917,2.0,2.311056000244486,7.63658837432367,0.0043625,0.0
38,2.306684264559109,7.97115,2.772599879903517,2.0,2.3090973199930054,7.754647507244325,0.00699375,0.0
39,2.2955440189755807,7.57305,2.772606522911182,2.0,2.3076971348237203,7.609691244053178,0.01274375,0.0
40,2.30460464327207,7.57305,2.7726089334041237,2.0,2.306690124406387,7.604927456223929,0.0040875,0.0
41,2.289674750952458,7.57305,2.7726060396326595,2.0,2.305334292418989,7.605874788678565,0.00585,0.0
42,2.289730467711658,7.57305,2.772605374951852,2.0,2.3036830537144155,7.606111475199693,0.0103625,0.0
43,2.3578193079784726,7.57305,2.7726102810774735,2.0,2.3024038396362503,7.803734701706261,0.0088375,0.0
44,2.286921983208083,7.57305,2.772608356567462,2.0,2.302196655225848,7.615809230935995,0.00646875,0.0
45,2.304436554569129,7.57305,2.772607740122147,2.0,2.300440290419756,7.603817192959545,0.00871875,0.0
46,2.303529276460802,7.57305,2.77261081379336,2.0,2.2996665514831305,7.602761407348854,0.00630625,0.0
47,2.2989393774789235,7.57305,2.7726077449748434,2.0,2.2982671167602278,7.756661307612594,0.0148875,0.0
48,2.283912952297674,7.97115,2.7726022799121384,2.0,2.297210371094086,7.622142509846611,0.005025,0.0
49,2.2836214678460496,7.795288040563375,2.772604229413885,2.0,2.296387548398535,7.949937312932827,0.01065,0.0
50,2.283592597384828,7.57305,2.77259946230353,2.0,2.2954841583152175,7.603853162703795,0.0087125,0.0
51,2.2950871977008123,7.57305,2.77260513873312,2.0,2.2950039069107464,7.604329370097961,0.0141375,0.0
52,2.31508850191773,7.57305,2.7726032779037864,2.0,2.2939441245724748,7.60754121769043,0.01433125,0.0
53,2.2795551455733802,7.97115,2.7725996198409057,2.0,2.2934972934126048,7.6213890032781935,0.0092125,0.0
54,2.2807269168041286,7.57305,2.772600393635219,2.0,2.2922588629205283,7.631131064064,0.01196875,0.0
55,2.2777841635981697,7.57305,2.772597279202063,2.0,2.2918313390285268,7.914133710760869,0.01593125,0.0
56,2.295338609960625,7.57305,2.7725986768069744,2.0,2.2915742215380477,7.603446522874747,0.0211875,0.0
57,2.2868989571578555,7.57305,2.7726007638590757,2.0,2.2902170127541983,7.606535200942236,0.0109125,0.0
58,2.311000066240794,7.57305,2.772607688658085,2.0,2.2905043526178486,7.620461514449217,0.015025,0.0
59,2.283843057242902,7.57305,2.7726033212356818,2.0,2.289908025732623,7.602687248655711,0.00611875,0.0
60,2.2843988267972613,7.57305,2.772612478352574,2.0,2.288787068421305,7.645328189917485,0.01015,0.0
