NAME,SOURCE_DISTANCE,TARGET_DISTANCE,LEARNING_RATE,ALPHA,BATCH,EPOCHS,PATIENCE,SOURCE_TEST_LABEL_LOSS,SOURCE_TEST_LABEL_ACC,SOURCE_TEST_DOMAIN_LOSS,TARGET_TEST_LABEL_LOSS,TARGET_TEST_LABEL_ACC,TARGET_TEST_DOMAIN_LOSS,TOTAL_TIME_SECS
name:cnnOnly-Dummy-nllLoss_tipoff:yes_seed:6107_srcDistance:[14]_targetDistance:[14]_learningRate:0.0001_batchSize:256_epochs:100_patience:10_examplesPerDevice:200000_windowStride:50_windowLength:256_runs:[1]_serials:ALL,[14],[14],0.0001,0,256,100,10,2.772596211682552,0.06211041666666667,15.0,2.7725962116825493,0.06211041666666667,15.0,5405.531531095505
