epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.06248031184077263,2.787677764892578,0.0625,2.7725908756256104
1,0.06246531382203102,2.772742748260498,0.0625,2.772594690322876
2,0.0624418742954731,2.7727413177490234,0.0625,2.772592306137085
3,0.0623018741607666,2.7727649211883545,0.0625,2.7725932598114014
4,0.06238687410950661,2.772786855697632,0.0625,2.7725930213928223
5,0.062466561794281006,2.7727649211883545,0.0625,2.7725939750671387
6,0.062369998544454575,2.77276349067688,0.0625,2.7725932598114014
7,0.06221812590956688,2.772810935974121,0.0625,2.7725918292999268
8,0.06241000071167946,2.772827386856079,0.0625,2.772592544555664
9,0.06226250156760216,2.772822618484497,0.0625,2.7725932598114014
10,0.0623934380710125,2.7727415561676025,0.0625,2.772590160369873
11,0.062107186764478683,2.7727901935577393,0.0625,2.7725913524627686
12,0.06233593821525574,2.7727839946746826,0.0625,2.7725942134857178
13,0.06235531345009804,2.772796154022217,0.0625,2.772592544555664
14,0.062484998255968094,2.77276873588562,0.0625,2.7725942134857178
15,0.06212000176310539,2.7727949619293213,0.0625,2.7725937366485596
16,0.06220968812704086,2.7727434635162354,0.0625,2.7725934982299805
17,0.06239375099539757,2.7727816104888916,0.0625,2.7725911140441895
18,0.06233437359333038,2.7727770805358887,0.0625,2.7725894451141357
19,0.06258781254291534,2.772761821746826,0.0625,2.772590398788452
20,0.06255968660116196,2.7727463245391846,0.0625,2.7725932598114014
21,0.06242625042796135,2.7727959156036377,0.0625,2.7725956439971924
22,0.06244968622922897,2.772794723510742,0.0625,2.772592544555664
23,0.062296248972415924,2.772815704345703,0.0625,2.7725915908813477
24,0.06238718703389168,2.7727625370025635,0.0625,2.772589683532715
25,0.0623503141105175,2.772812843322754,0.0625,2.7725930213928223
26,0.06220125034451485,2.772799015045166,0.0625,2.7725906372070312
27,0.06208749860525131,2.772763967514038,0.0625,2.7725939750671387
28,0.06229406222701073,2.772766590118408,0.0625,2.7725908756256104
