epoch,source_val_label_loss,source_val_domain_loss,target_val_label_loss,target_val_domain_loss,source_train_label_loss,source_train_domain_loss,source_val_label_accuracy,target_val_label_accuracy
0,1.7642603152866856,0.0323484838454699,1.764260315286689,0.03234848384546998,2.160021837591548,1.1095391843048272,0.33053958333333333,0.33053958333333333
1,1.5993271605779218,0.02885909037848306,1.599327160577922,0.02885909037848312,1.6712501575262104,0.032885279625732004,0.37874375,0.37874375
2,1.599748350255213,0.03636229763741175,1.5997483502552183,0.036362297637411785,1.6062945831134416,0.036302202296106895,0.38463125,0.38463125
3,1.5285611968542154,0.038413409941051274,1.5285611968542174,0.03841340994105128,1.5628575772909743,0.03957705167136814,0.40744375,0.40744375
4,1.5040801049597206,0.036488208046325604,1.5040801049597192,0.036488208046325604,1.5374025961106794,0.042007763142779125,0.4168104166666667,0.4168104166666667
5,1.48806698770703,0.04682577232161893,1.4880669877070292,0.04682577232161884,1.5202312969157512,0.042920789689230784,0.4237854166666667,0.4237854166666667
6,1.4776467440723966,0.0625355109862853,1.4776467440724002,0.0625355109862852,1.5025846718106444,0.047832104300825726,0.42695208333333334,0.42695208333333334
7,1.46163956623252,0.04043474257497701,1.461639566232526,0.04043474257497705,1.4879527356912534,0.049055439995561674,0.4331,0.4331
8,1.4205243814556965,0.043403075926127486,1.4205243814557,0.043403075926127334,1.4707908971970296,0.06562866101727015,0.4619770833333333,0.4619770833333333
9,1.3385474284394858,0.0555200465984382,1.338547428439491,0.05552004659843809,1.3706710565582656,0.050728268061775,0.49641875,0.49641875
10,1.311579091936142,0.049758984145359925,1.311579091936141,0.049758984145359945,1.3179736353565283,0.04907609988696862,0.50844375,0.50844375
11,1.2826949763578837,0.049913605919452736,1.282694976357884,0.049913605919452576,1.2894491722736094,0.05030509132182233,0.5187375,0.5187375
12,1.2712939045614773,0.049994755332327855,1.2712939045614746,0.04999475533232806,1.2670877050663367,0.050869449008175395,0.521775,0.521775
13,1.2253978519081983,0.05132992139078281,1.2253978519081972,0.05132992139078299,1.2495236529687865,0.05341678608992756,0.5375479166666667,0.5375479166666667
14,1.206475715628893,0.05634327700018345,1.206475715628894,0.056343277000183434,1.232597827354529,0.056818330524568916,0.5442333333333333,0.5442333333333333
15,1.206515034051968,0.05902899235172488,1.2065150340519686,0.059028992351725006,1.2179750639834255,0.06073102756003972,0.5435,0.5435
16,1.1924340325349898,0.04883116592383285,1.1924340325349887,0.04883116592383283,1.2032203058027464,0.05743493372266553,0.5456625,0.5456625
17,1.1682912215360723,0.04685310095727304,1.1682912215360737,0.046853100957273,1.190137737619036,0.054504191106175395,0.5530354166666667,0.5530354166666667
18,1.1803167506567682,0.04177224136478019,1.1803167506567676,0.041772241364780305,1.1778132599758016,0.05195894520054977,0.5497541666666667,0.5497541666666667
19,1.1779964542551866,0.054940268135124114,1.1779964542551844,0.054940268135123885,1.1588692314788456,0.048489092929014946,0.54885,0.54885
20,1.1433585808833433,0.047921760057718046,1.1433585808833435,0.047921760057717984,1.142386743174777,0.048170400656245525,0.5609875,0.5609875
21,1.0735761854384571,0.09523684350635707,1.0735761854384571,0.09523684350635686,1.11773136289835,0.06246254886952765,0.5931229166666667,0.5931229166666667
22,1.0033187030210735,0.05728728733533722,1.0033187030210735,0.057287287335337195,1.0325355744897375,0.0638031388982256,0.6204354166666667,0.6204354166666667
23,0.9349915482914035,0.062232741216130094,0.934991548291404,0.06223274121613004,0.967528869984369,0.06176097899553697,0.64608125,0.64608125
24,0.9049070094107298,0.05320845419489978,0.9049070094107298,0.05320845419489988,0.9318051420693183,0.059976020393630335,0.6559729166666667,0.6559729166666667
