distance,val_loss,val_accuracy,test_loss,test_accuracy14,0.27640363574028015,0.8988875150680542,0.27991801500320435,0.8978012204170227
2,15.110708236694336,0.0625,15.11071491241455,0.0625
44,15.775256156921387,0.0007562499959021807,15.77630615234375,0.0007162499823607504
62,15.110715866088867,0.0625,15.110702514648438,0.0625
20,13.916549682617188,0.021250000223517418,13.91909122467041,0.021011250093579292
32,14.395734786987305,0.06599999964237213,14.397078514099121,0.06611374765634537
50,15.110715866088867,0.0625,15.110703468322754,0.0625
8,14.050370216369629,0.12091875076293945,14.050450325012207,0.12114875018596649
26,13.727161407470703,0.07206249982118607,13.746633529663086,0.07180249691009521
38,15.110715866088867,0.0625,15.110692024230957,0.0625
56,15.110715866088867,0.0625,15.110702514648438,0.0625
total time seconds: 5708.875154495239
